"OTU"	"id_tissue"	"subject_type"	"SampleID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Abundance"	"n"
"GU553025.1.1449"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Candidatus_Profftella"	0	1
"GU565533.1.1221"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	0	1
"GU565533.1.1221"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	17	1
"GU565533.1.1221"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	0	1
"GU565533.1.1221"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	2	1
"GU565533.1.1221"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	0	1
"GU565533.1.1221"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	0	1
"GU565533.1.1221"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	0	1
"GU565533.1.1221"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	2	1
"GU565533.1.1221"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	0	1
"HF912247.1.1316"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	0	1
"HF912247.1.1316"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	0	1
"HF912247.1.1316"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	5	1
"HF912247.1.1316"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	9	1
"HF912247.1.1316"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	3	1
"HF912247.1.1316"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	0	1
"HF912247.1.1316"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	334	1
"HF912247.1.1316"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	30	1
"HF912247.1.1316"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	2	1
"HF912247.1.1316"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	0	1
"HF912247.1.1316"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	0	1
"HF912247.1.1316"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	0	1
"HF912247.1.1316"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	2	1
"HF912247.1.1316"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	7	1
"HG917719.1.1458"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Chitinibacteraceae"	"Formivibrio"	0	1
"HG917719.1.1458"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Chitinibacteraceae"	"Formivibrio"	14	1
"HG917719.1.1458"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Chitinibacteraceae"	"Formivibrio"	0	1
"HG917719.1.1458"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Chitinibacteraceae"	"Formivibrio"	0	1
"HK557259.1.1354"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	1
"HK557259.1.1354"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	1
"HK557259.1.1354"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	24	1
"HK557259.1.1354"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	1
"HK557259.1.1354"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	18	1
"HK557259.1.1354"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	1
"HK557259.1.1354"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	3	1
"HK557259.1.1354"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	238	1
"HK557259.1.1354"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	1
"HK557259.1.1354"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	6	1
"HK557259.1.1354"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	3	1
"HK557259.1.1354"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	1
"HK557259.1.1354"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	1
"HK557259.1.1354"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Veillonella"	361	1
"HM268990.1.1323"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"WPS-2"	"WPS-2"	"WPS-2"	"WPS-2"	"WPS-2"	0	1
"HM268990.1.1323"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"WPS-2"	"WPS-2"	"WPS-2"	"WPS-2"	"WPS-2"	0	1
"HM268990.1.1323"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"WPS-2"	"WPS-2"	"WPS-2"	"WPS-2"	"WPS-2"	0	1
"HM268990.1.1323"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"WPS-2"	"WPS-2"	"WPS-2"	"WPS-2"	"WPS-2"	6	1
"HM305892.1.1377"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Acidaminococcaceae"	0	1
"HM305892.1.1377"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Acidaminococcaceae"	3	1
"HM305892.1.1377"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Acidaminococcaceae"	0	1
"HM305892.1.1377"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Acidaminococcaceae"	0	1
"HM316019.1.1343"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Saccharopolyspora"	0	1
"HM316019.1.1343"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Saccharopolyspora"	4	1
"HM316019.1.1343"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Saccharopolyspora"	0	1
"HM316019.1.1343"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Saccharopolyspora"	0	1
"HM362532.1.1416"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	0	1
"HM362532.1.1416"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	0	1
"HM362532.1.1416"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	4	1
"HM362532.1.1416"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	0	1
"HM362532.1.1416"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	6	1
"HM362532.1.1416"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	0	1
"HM362532.1.1416"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	2	1
"HM362532.1.1416"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	0	1
"HM362532.1.1416"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	0	1
"HM362532.1.1416"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	0	1
"HM362532.1.1416"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	0	1
"HM557048.1.1369"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Erwiniaceae"	"Pantoea"	0	1
"HM557048.1.1369"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Erwiniaceae"	"Pantoea"	0	1
"HM557048.1.1369"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Erwiniaceae"	"Pantoea"	0	1
"HM557048.1.1369"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Erwiniaceae"	"Pantoea"	0	1
"HM557048.1.1369"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Erwiniaceae"	"Pantoea"	0	1
"HM557048.1.1369"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Erwiniaceae"	"Pantoea"	13	1
"HM778471.1.1238"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Plesiomonas"	0	1
"HM778471.1.1238"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Plesiomonas"	10	1
"HM778471.1.1238"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Plesiomonas"	0	1
"HM778471.1.1238"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Plesiomonas"	0	1
"HM778471.1.1238"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Plesiomonas"	0	1
"HM778471.1.1238"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Plesiomonas"	0	1
"HM856394.1.1444"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Solitalea"	0	1
"HQ216289.1.1244"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Alphaproteobacteria"	"Alphaproteobacteria"	"Alphaproteobacteria"	0	1
"HQ399789.1.1510"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Anaerovibrio"	0	1
"HQ399789.1.1510"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Anaerovibrio"	0	1
"HQ399789.1.1510"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Anaerovibrio"	0	1
"HQ399789.1.1510"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Anaerovibrio"	0	1
"HQ399789.1.1510"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Anaerovibrio"	4	1
"HQ399789.1.1510"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Anaerovibrio"	0	1
"HQ592563.1.1487"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Caenimonas"	0	1
"HQ602869.1.1272"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Chitinophagaceae"	0	1
"HQ622737.1.1480"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	0	1
"HQ622737.1.1480"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	0	1
"HQ622737.1.1480"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	0	1
"HQ622737.1.1480"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	33	1
"HQ622737.1.1480"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	1	1
"HQ622737.1.1480"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	0	1
"HQ622737.1.1480"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	0	1
"HQ622737.1.1480"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	11	1
"HQ622737.1.1480"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	0	1
"HQ622737.1.1480"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	0	1
"HQ622737.1.1480"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	0	1
"HQ697766.1.1452"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rubellimicrobium"	0	1
"HQ741595.1.1456"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Epulopiscium"	0	1
"HQ741595.1.1456"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Epulopiscium"	27	1
"HQ741595.1.1456"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Epulopiscium"	26	1
"HQ741595.1.1456"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Epulopiscium"	18	1
"HQ741595.1.1456"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Epulopiscium"	0	1
"HQ741595.1.1456"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Epulopiscium"	14	1
"HQ741595.1.1456"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Epulopiscium"	10	1
"HQ741595.1.1456"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Epulopiscium"	5	1
"HQ741595.1.1456"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Epulopiscium"	11	1
"HQ751509.1.1444|HQ799680.1.1435"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Hungatella"	0	1
"HQ751509.1.1444|HQ799680.1.1435"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Hungatella"	9	1
"HQ751509.1.1444|HQ799680.1.1435"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Hungatella"	15	1
"HQ751509.1.1444|HQ799680.1.1435"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Hungatella"	0	1
"HQ751509.1.1444|HQ799680.1.1435"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Hungatella"	0	1
"HQ751509.1.1444|HQ799680.1.1435"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Hungatella"	29	1
"HQ751509.1.1444|HQ799680.1.1435"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Hungatella"	21	1
"HQ751509.1.1444|HQ799680.1.1435"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Hungatella"	14	1
"HQ751509.1.1444|HQ799680.1.1435"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Hungatella"	726	1
"HQ766049.1.1250"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"UBA1819"	0	1
"HQ779043.1.1449"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnospiraceae"	72	1
"HQ779043.1.1449"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnospiraceae"	6	1
