"OTU"	"id_tissue"	"subject_type"	"SampleID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Abundance"	"n"
"KC358623.1.1229"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Cyanobacteriales"	"Cyanobacteriales"	0	1
"KC437140.1.1269"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Nitrosomonadaceae"	0	1
"KC554438.1.1463"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	0	1
"KC554595.1.1523"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	0	1
"KC894545.1.1511"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	21	1
"KC894545.1.1511"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	0	1
"KC894545.1.1511"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	56	1
"KC894545.1.1511"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	6	1
"KC894545.1.1511"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	16	1
"KC894545.1.1511"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	0	1
"KC894545.1.1511"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	119	1
"KC894545.1.1511"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	101	1
"KC894545.1.1511"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	57	1
"KC894545.1.1511"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	0	1
"KC894545.1.1511"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	22	1
"KC894545.1.1511"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	15	1
"KC894545.1.1511"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	5	1
"KC894545.1.1511"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	20	1
"KF064721.1.1308"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	0	1
"KF064721.1.1308"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	0	1
"KF064721.1.1308"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	2	1
"KF064721.1.1308"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	87	1
"KF064721.1.1308"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	9	1
"KF064721.1.1308"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	0	1
"KF064721.1.1308"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	19	1
"KF064721.1.1308"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	38	1
"KF064721.1.1308"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	0	1
"KF064721.1.1308"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	0	1
"KF064721.1.1308"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	0	1
"KF064721.1.1308"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	0	1
"KF064721.1.1308"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	6	1
"KF064721.1.1308"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	37	1
"KF068581.1.1334"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"Coriobacteriales"	"Atopobiaceae"	0	1
"KF068581.1.1334"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"Coriobacteriales"	"Atopobiaceae"	0	1
"KF068581.1.1334"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"Coriobacteriales"	"Atopobiaceae"	11	1
"KF068581.1.1334"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"Coriobacteriales"	"Atopobiaceae"	0	1
"KF083443.1.1348|KF087078.1.1271"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	0	1
"KF083443.1.1348|KF087078.1.1271"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	0	1
"KF083443.1.1348|KF087078.1.1271"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	100	1
"KF083443.1.1348|KF087078.1.1271"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	55	1
"KF083443.1.1348|KF087078.1.1271"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	11	1
"KF083443.1.1348|KF087078.1.1271"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	1	1
"KF083443.1.1348|KF087078.1.1271"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	28	1
"KF083443.1.1348|KF087078.1.1271"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	0	1
"KF083443.1.1348|KF087078.1.1271"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	0	1
"KF083443.1.1348|KF087078.1.1271"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	18	1
"KF083443.1.1348|KF087078.1.1271"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	0	1
"KF083443.1.1348|KF087078.1.1271"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	0	1
"KF083443.1.1348|KF087078.1.1271"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	0	1
"KF083443.1.1348|KF087078.1.1271"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	87	1
"KF089553.1.1340"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	0	1
"KF089553.1.1340"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	0	1
"KF089553.1.1340"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	6	1
"KF089553.1.1340"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	6	1
"KF089553.1.1340"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	12	1
"KF089553.1.1340"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	0	1
"KF089553.1.1340"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	166	1
"KF089553.1.1340"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	300	1
"KF089553.1.1340"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	49	1
"KF089553.1.1340"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	0	1
"KF089553.1.1340"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	1187	1
"KF089553.1.1340"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	1256	1
"KF089553.1.1340"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	364	1
"KF089553.1.1340"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	0	1
"KF099176.1.1356"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	0	1
"KF099176.1.1356"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	0	1
"KF099176.1.1356"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	5	1
"KF099176.1.1356"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	0	1
"KF099176.1.1356"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	62	1
"KF099176.1.1356"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	0	1
"KF099176.1.1356"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	0	1
"KF099176.1.1356"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	59	1
"KF099176.1.1356"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	0	1
"KF099176.1.1356"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	0	1
"KF099176.1.1356"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	0	1
"KF099176.1.1356"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	0	1
"KF099176.1.1356"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	0	1
"KF099176.1.1356"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	114	1
"KF464373.1.1241"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	0	1
"KF842160.1.1377"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	1137	1
"KF842160.1.1377"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	778	1
"KF842160.1.1377"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	752	1
"KF842160.1.1377"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	166	1
"KF842160.1.1377"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	397	1
"KF842160.1.1377"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	63	1
"KF842160.1.1377"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	2978	1
"KF842160.1.1377"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	3630	1
"KF842160.1.1377"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	1450	1
"KF842160.1.1377"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	6	1
"KF842160.1.1377"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	1340	1
"KF842160.1.1377"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	1155	1
"KF842160.1.1377"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	508	1
"KF842160.1.1377"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	2646	1
"KF843062.1.1416"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	6	1
"KF843062.1.1416"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	15	1
"KF843062.1.1416"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	14	1
"KF843062.1.1416"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	0	1
"KF843062.1.1416"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	14	1
"KF843062.1.1416"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	0	1
"KF843062.1.1416"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	51	1
"KF843062.1.1416"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	126	1
"KF843062.1.1416"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	16	1
"KF843062.1.1416"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	0	1
"KF843062.1.1416"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	21	1
"KF843062.1.1416"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	4	1
"KF843062.1.1416"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	2	1
"KF843062.1.1416"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	8	1
"KJ782667.1.1484|KJ782705.1.1484"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Acidobacteriota"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae"	0	1
"KM410894.1.1334"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	0	1
"KM410894.1.1334"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	0	1
"KM410894.1.1334"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	0	1
"KM410894.1.1334"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	6	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	0	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	0	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-1-e"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	65	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	287	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Adenoma"	"CCR89"	"CCR-FFPE-89-1-adenoma-3-c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	69	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Control"	"control"	"Control_neg_Extraccion1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	0	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	203	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-b"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	82	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Normal-colon"	"CCR89"	"CCR-89-1-FFPE-Normal-c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	0	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Tumor"	"CCR89"	"CCR_FFPE_89_1_tumor_2"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	72	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	7	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-a"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	69	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Tumor"	"CCR89"	"CCR-89-1-FFPE-Tumor-c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	23	1
"KP717094.1.1447|LKMA01000003.51031.52441|LN611366.1.1300"	"Tumor"	"CCR89"	"CCR-FFPE-89-1-tumor-2-f"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	36	1
"KR185326.1.1423"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_1"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	131	1
"KR185326.1.1423"	"Adenoma"	"CCR89"	"CCR_FFPE_89_1_adenoma_3g"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	10	1
